case_id,h2_co_molar_ratio,inlet_temperature_c,inlet_pressure_bar_abs,catalyst_space_time_kg_s_mol_co,space_time_multiple_of_experiment1,co_feed_mol_h,h2_feed_mol_h,n2_feed_mol_h,total_feed_mol_h,outlet_co_conversion_pct,outlet_ch4_yield_pct,outlet_pressure_bar_abs,pressure_drop_pa,status,terminal_event,solver_function_evaluations,message
26,1.0,250.0,2.0,17.549999999999997,0.5,0.64,0.64,1.598,2.878,10.465563729449286,9.609013497347982,1.9999999528940724,0.0047105927660595626,completed,,106,The solver successfully reached the end of the integration interval.
27,1.0,250.0,2.0,20.159656130197963,0.5743491774985175,0.5571523605095194,0.5571523605095194,1.3911398001472064,2.505444521166245,11.552839470666047,10.511442075434008,1.9999999630876109,0.003691238904139027,completed,,111,The solver successfully reached the end of the integration interval.
28,1.0,250.0,2.0,23.157363834064295,0.6597539553864472,0.48502930128332733,0.48502930128332733,1.211057536641808,2.181116139208463,12.690176432052395,11.436755087855461,1.9999999709700598,0.0029029940196778625,completed,,115,The solver successfully reached the end of the integration interval.
29,1.0,250.0,2.0,26.600825742257484,0.7578582832551991,0.42224253144732615,0.42224253144732615,1.0542868207075426,1.898771883602195,13.867874223889073,12.37501392033993,1.9999999770806285,0.002291937154950574,completed,,119,The solver successfully reached the end of the integration interval.
30,1.0,250.0,2.0,30.55632477169395,0.8705505632961241,0.3675834735990512,0.3675834735990512,0.917809985642631,1.6529769328407333,15.07537719554428,13.31626271117225,1.9999999818306247,0.0018169375252909958,completed,,121,The solver successfully reached the end of the integration interval.
31,1.0,250.0,2.0,35.099999999999994,1.0,0.32,0.32,0.799,1.439,16.301974116406384,14.251168246407076,1.9999999855340889,0.0014465911081060767,completed,,127,The solver successfully reached the end of the integration interval.
32,1.0,250.0,2.0,40.31931226039592,1.1486983549970349,0.2785761802547598,0.2785761802547598,0.6955699000736033,1.252722260583123,17.537486915422477,15.171555669843329,1.9999999884310267,0.0011568973422981799,completed,,130,The solver successfully reached the end of the integration interval.
33,1.0,250.0,2.0,46.3147276681286,1.3195079107728946,0.24251465064166364,0.24251465064166364,0.605528768320904,1.0905580696042312,18.772809444790905,16.070746003803723,1.9999999907050783,0.0009294921765103936,completed,,134,The solver successfully reached the end of the integration interval.
34,1.0,250.0,2.0,53.201651484514976,1.5157165665103984,0.21112126572366305,0.21112126572366305,0.5271434103537712,0.9493859418010973,20.000274103105614,16.943707572576674,1.9999999924969307,0.0007503069355152547,completed,,142,The solver successfully reached the end of the integration interval.
35,1.0,250.0,2.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.1837917367995256,0.4589049928213155,0.8264884664203667,21.21377074103301,17.786988050710665,1.9999999939145094,0.0006085490458644927,completed,,171,The solver successfully reached the end of the integration interval.
36,1.0,250.0,2.0,70.2,2.0000000000000004,0.15999999999999998,0.15999999999999998,0.39949999999999997,0.7194999999999999,22.408807478089088,18.598599077052054,1.9999999950407523,0.0004959247598890215,completed,,179,The solver successfully reached the end of the integration interval.
37,1.0,250.0,2.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.13928809012737986,0.3477849500368016,0.6263611302915613,23.582291893453277,19.377719357049028,1.999999995939503,0.00040604971582069993,completed,,169,The solver successfully reached the end of the integration interval.
38,1.0,250.0,2.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.12125732532083182,0.302764384160452,0.5452790348021156,24.732349986976047,20.124456943418767,1.9999999966599955,0.0003340004477649927,completed,,176,The solver successfully reached the end of the integration interval.
39,1.0,250.0,2.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.10556063286183154,0.26357170517688566,0.47469297090054874,25.858106371345517,20.83960288253642,1.9999999972403024,0.0002759697672445327,completed,,185,The solver successfully reached the end of the integration interval.
40,1.0,250.0,2.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.09189586839976278,0.2294524964106577,0.4132442332101833,26.95944532508997,21.524406010674703,1.9999999977099234,0.00022900765179656446,completed,,193,The solver successfully reached the end of the integration interval.
41,1.0,250.0,2.0,140.39999999999998,4.0,0.08,0.08,0.19975,0.35975,28.03679960317136,22.18040328541987,1.9999999980917886,0.00019082112703472376,completed,,201,The solver successfully reached the end of the integration interval.
42,1.0,250.0,3.0,8.774999999999999,0.25,1.28,1.28,3.196,5.756,6.83247290262281,6.464854015040758,2.9999998889139343,0.011108606588095427,completed,,77,The solver successfully reached the end of the integration interval.
43,1.0,250.0,3.0,10.07982806509898,0.2871745887492587,1.114304721019039,1.114304721019039,2.7822796002944132,5.010889042332492,7.755280237584083,7.282441302290861,2.9999999142196843,0.008578031556680799,completed,,81,The solver successfully reached the end of the integration interval.
44,1.0,250.0,3.0,11.578681917032144,0.32987697769322355,0.9700586025666549,0.9700586025666549,2.4221150732836167,4.3622322784169265,8.781246127758259,8.176194243722055,2.9999999336062144,0.006639378552790731,completed,,83,The solver successfully reached the end of the integration interval.
45,1.0,250.0,3.0,13.300412871128742,0.37892914162759955,0.8444850628946523,0.8444850628946523,2.1085736414150853,3.79754376720439,9.913685500330544,9.144227077064308,2.99999994847955,0.005152044992428273,completed,,83,The solver successfully reached the end of the integration interval.
46,1.0,250.0,3.0,15.278162385846976,0.43527528164806206,0.7351669471981024,0.7351669471981024,1.835619971285262,3.3059538656814667,11.152818843126843,10.181465472702108,2.9999999599087954,0.004009120457340032,completed,,85,The solver successfully reached the end of the integration interval.
47,1.0,250.0,3.0,17.549999999999997,0.5,0.64,0.64,1.598,2.878,12.494804661541258,11.279153272465328,2.9999999687072316,0.0031292768544517457,completed,,89,The solver successfully reached the end of the integration interval.
48,1.0,250.0,3.0,20.159656130197963,0.5743491774985175,0.5571523605095194,0.5571523605095194,1.3911398001472064,2.505444521166245,13.931008209588713,12.424746468011637,2.9999999754938997,0.0024506100453436375,completed,,93,The solver successfully reached the end of the integration interval.
49,1.0,250.0,3.0,23.157363834064295,0.6597539553864472,0.48502930128332733,0.48502930128332733,1.211057536641808,2.181116139208463,15.447737743623524,13.602326738134343,2.9999999807403044,0.0019259695545770228,completed,,97,The solver successfully reached the end of the integration interval.
50,1.0,250.0,3.0,26.600825742257484,0.7578582832551991,0.42224253144732615,0.42224253144732615,1.0542868207075426,1.898771883602195,17.02676071001466,14.793674287813497,2.9999999848058247,0.0015194175066426396,completed,,101,The solver successfully reached the end of the integration interval.
51,1.0,250.0,3.0,30.55632477169395,0.8705505632961241,0.3675834735990512,0.3675834735990512,0.917809985642631,1.6529769328407333,18.646642496864818,15.979877067337927,2.9999999879646237,0.0012035376275889575,completed,,106,The solver successfully reached the end of the integration interval.
52,1.0,250.0,3.0,35.099999999999994,1.0,0.32,0.32,0.799,1.439,20.284777635475983,17.14317975588642,2.9999999904260646,0.0009573935531079769,completed,,111,The solver successfully reached the end of the integration interval.
53,1.0,250.0,3.0,40.31931226039592,1.1486983549970349,0.2785761802547598,0.2785761802547598,0.6955699000736033,1.252722260583123,21.919635987136417,18.268633614298608,2.999999992350173,0.0007649827166460454,completed,,117,The solver successfully reached the end of the integration interval.
54,1.0,250.0,3.0,46.3147276681286,1.3195079107728946,0.24251465064166364,0.24251465064166364,0.605528768320904,1.0905580696042312,23.532668462823867,19.345146139331877,2.999999993859416,0.0006140584009699523,completed,,121,The solver successfully reached the end of the integration interval.
55,1.0,250.0,3.0,53.201651484514976,1.5157165665103984,0.21112126572366305,0.21112126572366305,0.5271434103537712,0.9493859418010973,25.109474605623777,20.36577459077252,2.999999995047633,0.0004952367162331939,completed,,127,The solver successfully reached the end of the integration interval.
56,1.0,250.0,3.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.1837917367995256,0.4589049928213155,0.8264884664203667,26.640144133308358,21.32737504058432,2.999999995986815,0.00040131848072633147,completed,,132,The solver successfully reached the end of the integration interval.
57,1.0,250.0,3.0,70.2,2.0000000000000004,0.15999999999999998,0.15999999999999998,0.39949999999999997,0.7194999999999999,28.118897636751456,22.229851415412544,2.999999996732275,0.0003267725114710629,completed,,142,The solver successfully reached the end of the integration interval.
58,1.0,250.0,3.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.13928809012737986,0.3477849500368016,0.6263611302915613,29.543347512698926,23.075263509163875,2.999999997326588,0.0002673412091098726,completed,,150,The solver successfully reached the end of the integration interval.
59,1.0,250.0,3.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.12125732532083182,0.302764384160452,0.5452790348021156,30.91363821492566,23.867035826691293,2.9999999978025733,0.00021974265109747648,completed,,159,The solver successfully reached the end of the integration interval.
60,1.0,250.0,3.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.10556063286183154,0.26357170517688566,0.47469297090054874,32.23162757514732,24.609292808556248,2.9999999981855834,0.00018144166097044945,completed,,168,The solver successfully reached the end of the integration interval.
61,1.0,250.0,3.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.09189586839976278,0.2294524964106577,0.4132442332101833,33.50024372671635,25.306415627833694,2.999999998495258,0.00015047419583424926,completed,,178,The solver successfully reached the end of the integration interval.
62,1.0,250.0,3.0,140.39999999999998,4.0,0.08,0.08,0.19975,0.35975,34.722969226007386,25.96272502028602,2.9999999987468526,0.00012531474931165576,completed,,188,The solver successfully reached the end of the integration interval.
63,1.0,250.0,4.0,8.774999999999999,0.25,1.28,1.28,3.196,5.756,7.155802518988626,6.752799332708747,3.9999999167277593,0.008327224059030414,completed,,75,The solver successfully reached the end of the integration interval.
64,1.0,250.0,4.0,10.07982806509898,0.2871745887492587,1.114304721019039,1.114304721019039,2.7822796002944132,5.010889042332492,8.165781253574252,7.641960078706926,3.999999935705446,0.006429455417674035,completed,,77,The solver successfully reached the end of the integration interval.
65,1.0,250.0,4.0,11.578681917032144,0.32987697769322355,0.9700586025666549,0.9700586025666549,2.4221150732836167,4.3622322784169265,9.302540414331993,8.624204624496263,3.999999950243924,0.004975607618689537,completed,,80,The solver successfully reached the end of the integration interval.
66,1.0,250.0,4.0,13.300412871128742,0.37892914162759955,0.8444850628946523,0.8444850628946523,2.1085736414150853,3.79754376720439,10.574597297308298,9.700300146410132,3.9999999613976605,0.0038602339336648583,completed,,82,The solver successfully reached the end of the integration interval.
67,1.0,250.0,4.0,15.278162385846976,0.43527528164806206,0.7351669471981024,0.7351669471981024,1.835619971285262,3.3059538656814667,11.987434174852808,10.867258157508079,3.999999969968422,0.0030031577916815877,completed,,84,The solver successfully reached the end of the integration interval.
68,1.0,250.0,4.0,17.549999999999997,0.5,0.64,0.64,1.598,2.878,13.541710628891451,12.11717224673505,3.999999976566108,0.002343389205634594,completed,,88,The solver successfully reached the end of the integration interval.
69,1.0,250.0,4.0,20.159656130197963,0.5743491774985175,0.5571523605095194,0.5571523605095194,1.3911398001472064,2.505444521166245,15.23128779198108,13.436275930673938,3.999999981654937,0.0018345062853768468,completed,,90,The solver successfully reached the end of the integration interval.
70,1.0,250.0,4.0,23.157363834064295,0.6597539553864472,0.48502930128332733,0.48502930128332733,1.211057536641808,2.181116139208463,17.041519957729832,14.80463953407696,3.999999985588466,0.0014411534066312015,completed,,92,The solver successfully reached the end of the integration interval.
71,1.0,250.0,4.0,26.600825742257484,0.7578582832551991,0.42224253144732615,0.42224253144732615,1.0542868207075426,1.898771883602195,18.948565435955324,16.196997662728858,3.9999999886361826,0.0011363817611709237,completed,,96,The solver successfully reached the end of the integration interval.
72,1.0,250.0,4.0,30.55632477169395,0.8705505632961241,0.3675834735990512,0.3675834735990512,0.917809985642631,1.6529769328407333,20.920487056051197,17.58497921630757,3.9999999910036705,0.0008996329270303249,completed,,101,The solver successfully reached the end of the integration interval.
73,1.0,250.0,4.0,35.099999999999994,1.0,0.32,0.32,0.799,1.439,22.920476437876626,18.940494912028537,3.9999999928479415,0.0007152058533392847,completed,,106,The solver successfully reached the end of the integration interval.
74,1.0,250.0,4.0,40.31931226039592,1.1486983549970349,0.2785761802547598,0.2785761802547598,0.6955699000736033,1.252722260583123,24.91165434093744,20.239434002550578,3.999999994289034,0.0005710966070182621,completed,,113,The solver successfully reached the end of the integration interval.
75,1.0,250.0,4.0,46.3147276681286,1.3195079107728946,0.24251465064166364,0.24251465064166364,0.605528768320904,1.0905580696042312,26.86183512931158,21.46433222495636,3.999999995418844,0.0004581155953928828,completed,,119,The solver successfully reached the end of the integration interval.
76,1.0,250.0,4.0,53.201651484514976,1.5157165665103984,0.21112126572366305,0.21112126572366305,0.5271434103537712,0.9493859418010973,28.746783140259968,22.605370644034398,3.9999999963078143,0.0003692185855470598,completed,,122,The solver successfully reached the end of the integration interval.
77,1.0,250.0,4.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.1837917367995256,0.4589049928213155,0.8264884664203667,30.551215135815973,23.659654169474674,3.9999999970100006,0.0002989999484270811,completed,,128,The solver successfully reached the end of the integration interval.
78,1.0,250.0,4.0,70.2,2.0000000000000004,0.15999999999999998,0.15999999999999998,0.39949999999999997,0.7194999999999999,32.268066337487156,24.629567202766758,3.999999997566958,0.0002433042391203344,completed,,134,The solver successfully reached the end of the integration interval.
79,1.0,250.0,4.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.13928809012737986,0.3477849500368016,0.6263611302915613,33.89649584057774,25.520774117680904,3.999999998010659,0.00019893411081284285,completed,,143,The solver successfully reached the end of the integration interval.
80,1.0,250.0,4.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.12125732532083182,0.302764384160452,0.5452790348021156,35.43984579248263,26.340598702059932,3.9999999983657553,0.00016342446906492114,completed,,152,The solver successfully reached the end of the integration interval.
81,1.0,250.0,4.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.10556063286183154,0.26357170517688566,0.47469297090054874,36.90385790609676,27.0968235966632,3.999999998651284,0.0001348715741187334,completed,,162,The solver successfully reached the end of the integration interval.
82,1.0,250.0,4.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.09189586839976278,0.2294524964106577,0.4132442332101833,38.29538627669622,27.797008796699675,3.9999999988819788,0.00011180213186889887,completed,,184,The solver successfully reached the end of the integration interval.
83,1.0,250.0,4.0,140.39999999999998,4.0,0.08,0.08,0.19975,0.35975,39.62161665862348,28.44812161484318,3.9999999990692867,9.307131404057145e-05,completed,,197,The solver successfully reached the end of the integration interval.
84,1.0,250.0,5.0,8.774999999999999,0.25,1.28,1.28,3.196,5.756,7.236428612883933,6.824352681808319,4.9999999333862934,0.006661370629444718,completed,,80,The solver successfully reached the end of the integration interval.
85,1.0,250.0,5.0,10.07982806509898,0.2871745887492587,1.114304721019039,1.114304721019039,2.7822796002944132,5.010889042332492,8.285824062842929,7.746610265998723,4.999999948569749,0.005143025075085461,completed,,82,The solver successfully reached the end of the integration interval.
86,1.0,250.0,5.0,11.578681917032144,0.32987697769322355,0.9700586025666549,0.9700586025666549,2.4221150732836167,4.3622322784169265,9.477202269021122,8.773396854308503,4.999999960201735,0.003979826520662755,completed,,76,The solver successfully reached the end of the integration interval.
87,1.0,250.0,5.0,13.300412871128742,0.37892914162759955,0.8444850628946523,0.8444850628946523,2.1085736414150853,3.79754376720439,10.824083854501119,9.908518191494123,4.999999969125836,0.0030874164076521993,completed,,79,The solver successfully reached the end of the integration interval.
88,1.0,250.0,5.0,15.278162385846976,0.43527528164806206,0.7351669471981024,0.7351669471981024,1.835619971285262,3.3059538656814667,12.337987748728677,11.152246417055386,4.999999975983464,0.002401653619017452,completed,,81,The solver successfully reached the end of the integration interval.
89,1.0,250.0,5.0,17.549999999999997,0.5,0.64,0.64,1.598,2.878,14.02629536478498,12.4996909407929,4.999999981262539,0.0018737461068667471,completed,,85,The solver successfully reached the end of the integration interval.
90,1.0,250.0,5.0,20.159656130197963,0.5743491774985175,0.5571523605095194,0.5571523605095194,1.3911398001472064,2.505444521166245,15.889285738081002,13.938986085259286,4.999999985334411,0.0014665588387288153,completed,,87,The solver successfully reached the end of the integration interval.
91,1.0,250.0,5.0,23.157363834064295,0.6597539553864472,0.48502930128332733,0.48502930128332733,1.211057536641808,2.181116139208463,17.91677963107869,15.449866557630939,4.999999988481911,0.0011518088867887855,completed,,99,The solver successfully reached the end of the integration interval.
92,1.0,250.0,5.0,26.600825742257484,0.7578582832551991,0.42224253144732615,0.42224253144732615,1.0542868207075426,1.898771883602195,20.085129567490156,17.00331487415592,4.999999990920587,0.0009079412557184696,completed,,103,The solver successfully reached the end of the integration interval.
93,1.0,250.0,5.0,30.55632477169395,0.8705505632961241,0.3675834735990512,0.3675834735990512,0.917809985642631,1.6529769328407333,22.356139737326867,18.563231537550582,4.999999992814878,0.0007185121648944914,completed,,107,The solver successfully reached the end of the integration interval.
94,1.0,250.0,5.0,35.099999999999994,1.0,0.32,0.32,0.799,1.439,24.67985648337819,20.090757818984876,4.999999994290356,0.0005709644174203277,completed,,111,The solver successfully reached the end of the integration interval.
95,1.0,250.0,5.0,40.31931226039592,1.1486983549970349,0.2785761802547598,0.2785761802547598,0.6955699000736033,1.252722260583123,27.00147907647536,21.55029035053341,4.999999995443047,0.00045569526264443994,completed,,117,The solver successfully reached the end of the integration interval.
96,1.0,250.0,5.0,46.3147276681286,1.3195079107728946,0.24251465064166364,0.24251465064166364,0.605528768320904,1.0905580696042312,29.270433823642918,22.91509908211258,4.999999996346479,0.0003653520834632218,completed,,125,The solver successfully reached the end of the integration interval.
97,1.0,250.0,5.0,53.201651484514976,1.5157165665103984,0.21112126572366305,0.21112126572366305,0.5271434103537712,0.9493859418010973,31.447984204604673,24.170241225839785,4.999999997057041,0.0002942958381026983,completed,,129,The solver successfully reached the end of the integration interval.
98,1.0,250.0,5.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.1837917367995256,0.4589049928213155,0.8264884664203667,33.51046533648611,25.31199404203312,4.999999997618035,0.0002381964586675167,completed,,135,The solver successfully reached the end of the integration interval.
99,1.0,250.0,5.0,70.2,2.0000000000000004,0.15999999999999998,0.15999999999999998,0.39949999999999997,0.7194999999999999,35.44821231500512,26.344990695811525,4.999999998062753,0.00019372469978407025,completed,,143,The solver successfully reached the end of the integration interval.
100,1.0,250.0,5.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.13928809012737986,0.3477849500368016,0.6263611302915613,37.26197078007332,27.27873432142203,4.99999999841683,0.00015831703785806894,completed,,151,The solver successfully reached the end of the integration interval.
101,1.0,250.0,5.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.12125732532083182,0.302764384160452,0.5452790348021156,38.95892566949884,28.12472076130262,4.9999999987000265,0.00012999732280150056,completed,,160,The solver successfully reached the end of the integration interval.
102,1.0,250.0,5.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.10556063286183154,0.26357170517688566,0.47469297090054874,40.549480444237766,28.89458504541645,4.999999998927608,0.00010723917512223125,completed,,169,The solver successfully reached the end of the integration interval.
103,1.0,250.0,5.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.09189586839976278,0.2294524964106577,0.4132442332101833,42.04504914913617,29.599075218719083,4.999999999111381,8.886185241863132e-05,completed,,178,The solver successfully reached the end of the integration interval.
104,1.0,250.0,5.0,140.39999999999998,4.0,0.08,0.08,0.19975,0.35975,43.45684532502365,30.24765912525254,4.999999999260505,7.394945714622736e-05,completed,,188,The solver successfully reached the end of the integration interval.
105,1.0,250.0,7.0,8.774999999999999,0.25,1.28,1.28,3.196,5.756,7.1013672423048675,6.704433802432806,6.999999952400222,0.004759977804496884,completed,,71,The solver successfully reached the end of the integration interval.
106,1.0,250.0,7.0,10.07982806509898,0.2871745887492587,1.114304721019039,1.114304721019039,2.7822796002944132,5.010889042332492,8.160447149380202,7.637305570939493,6.999999963249123,0.003675087704323232,completed,,73,The solver successfully reached the end of the integration interval.
107,1.0,250.0,7.0,11.578681917032144,0.32987697769322355,0.9700586025666549,0.9700586025666549,2.4221150732836167,4.3622322784169265,9.374817022151827,8.68599827430413,6.999999971560889,0.002843911061063409,completed,,75,The solver successfully reached the end of the integration interval.
108,1.0,250.0,7.0,13.300412871128742,0.37892914162759955,0.8444850628946523,0.8444850628946523,2.1085736414150853,3.79754376720439,10.764745890458151,9.859080470916897,6.99999997793814,0.002206185949034989,completed,,77,The solver successfully reached the end of the integration interval.
109,1.0,250.0,7.0,15.278162385846976,0.43527528164806206,0.7351669471981024,0.7351669471981024,1.835619971285262,3.3059538656814667,12.351166686213103,11.16292607640615,6.999999982839084,0.0017160916468128562,completed,,77,The solver successfully reached the end of the integration interval.
110,1.0,250.0,7.0,17.549999999999997,0.5,0.64,0.64,1.598,2.878,14.15406986729738,12.599990188641335,6.999999986612268,0.0013387731742113829,completed,,81,The solver successfully reached the end of the integration interval.
111,1.0,250.0,7.0,20.159656130197963,0.5743491774985175,0.5571523605095194,0.5571523605095194,1.3911398001472064,2.505444521166245,16.189604661240786,14.166400327765633,6.999999989522972,0.0010477028554305434,completed,,83,The solver successfully reached the end of the integration interval.
112,1.0,250.0,7.0,23.157363834064295,0.6597539553864472,0.48502930128332733,0.48502930128332733,1.211057536641808,2.181116139208463,18.46535509623276,15.848896364377968,6.999999991773222,0.0008226778591051698,completed,,84,The solver successfully reached the end of the integration interval.
113,1.0,250.0,7.0,26.600825742257484,0.7578582832551991,0.42224253144732615,0.42224253144732615,1.0542868207075426,1.898771883602195,20.973549718362747,17.621595723382292,6.999999993516976,0.0006483023753389716,completed,,88,The solver successfully reached the end of the integration interval.
114,1.0,250.0,7.0,30.55632477169395,0.8705505632961241,0.3675834735990512,0.3675834735990512,0.917809985642631,1.6529769328407333,23.683279739385927,19.44395853720567,6.999999994871664,0.000512833590619266,completed,,96,The solver successfully reached the end of the integration interval.
115,1.0,250.0,7.0,35.099999999999994,1.0,0.32,0.32,0.799,1.439,26.53519787409339,21.262340498154504,6.999999995926936,0.0004073063610121608,completed,,100,The solver successfully reached the end of the integration interval.
116,1.0,250.0,7.0,40.31931226039592,1.1486983549970349,0.2785761802547598,0.2785761802547598,0.6955699000736033,1.252722260583123,29.444488867342262,23.017343671489858,6.999999996751336,0.0003248663851991296,completed,,106,The solver successfully reached the end of the integration interval.
117,1.0,250.0,7.0,46.3147276681286,1.3195079107728946,0.24251465064166364,0.24251465064166364,0.605528768320904,1.0905580696042312,32.31583851437346,24.65611254086227,6.999999997397348,0.0002602651948109269,completed,,112,The solver successfully reached the end of the integration interval.
118,1.0,250.0,7.0,53.201651484514976,1.5157165665103984,0.21112126572366305,0.21112126572366305,0.5271434103537712,0.9493859418010973,35.06533385029436,26.1438391692978,6.999999997905244,0.00020947563461959362,completed,,143,The solver successfully reached the end of the integration interval.
119,1.0,250.0,7.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.1837917367995256,0.4589049928213155,0.8264884664203667,37.637219962644345,27.46807405925848,6.999999998306008,0.000169399194419384,completed,,128,The solver successfully reached the end of the integration interval.
120,1.0,250.0,7.0,70.2,2.0000000000000004,0.15999999999999998,0.15999999999999998,0.39949999999999997,0.7194999999999999,40.00777484204264,28.634843898165606,6.999999998623453,0.00013765471521764994,completed,,134,The solver successfully reached the end of the integration interval.
121,1.0,250.0,7.0,80.63862452079185,2.29739670999407,0.13928809012737986,0.13928809012737986,0.3477849500368016,0.6263611302915613,42.17793555490423,29.660808301071828,6.9999999988759845,0.00011240155436098576,completed,,144,The solver successfully reached the end of the integration interval.
122,1.0,250.0,7.0,92.6294553362572,2.6390158215457893,0.12125732532083182,0.12125732532083182,0.302764384160452,0.5452790348021156,44.16309738493924,30.566371148173545,6.999999999077767,9.222328662872314e-05,completed,,153,The solver successfully reached the end of the integration interval.
123,1.0,250.0,7.0,106.40330296902994,3.0314331330207964,0.10556063286183154,0.10556063286183154,0.26357170517688566,0.47469297090054874,45.98463145257456,31.371417573707006,6.999999999239766,7.60233961045742e-05,completed,,162,The solver successfully reached the end of the integration interval.
124,1.0,250.0,7.0,122.22529908677583,3.4822022531844974,0.09189586839976278,0.09189586839976278,0.2294524964106577,0.4132442332101833,47.66475587322996,32.09341197598987,6.999999999370451,6.295484490692616e-05,completed,,171,The solver successfully reached the end of the integration interval.
125,1.0,250.0,7.0,140.39999999999998,4.0,0.08,0.08,0.19975,0.35975,49.22400846091513,32.74691100457668,6.999999999476409,5.235907156020403e-05,completed,,175,The solver successfully reached the end of the integration interval.
126,1.0,250.0,9.0,8.774999999999999,0.25,1.28,1.28,3.196,5.756,6.839088367562014,6.470761909636819,8.999999962956075,0.003704392467625439,completed,,68,The solver successfully reached the end of the integration interval.
127,1.0,250.0,9.0,10.07982806509898,0.2871745887492587,1.114304721019039,1.114304721019039,2.7822796002944132,5.010889042332492,7.871496366898796,7.38448479214077,8.999999971397175,0.0028602825477719307,completed,,68,The solver successfully reached the end of the integration interval.
128,1.0,250.0,9.0,11.578681917032144,0.32987697769322355,0.9700586025666549,0.9700586025666549,2.4221150732836167,4.3622322784169265,9.060817992800983,8.416974389245903,8.999999977864592,0.002213540836237371,completed,,70,The solver successfully reached the end of the integration interval.
129,1.0,250.0,9.0,13.300412871128742,0.37892914162759955,0.8444850628946523,0.8444850628946523,2.1085736414150853,3.79754376720439,10.430322480883074,9.579469100619113,8.999999982827093,0.0017172906082123518,completed,,73,The solver successfully reached the end of the integration interval.
130,1.0,250.0,9.0,15.278162385846976,0.43527528164806206,0.7351669471981024,0.7351669471981024,1.835619971285262,3.3059538656814667,12.00581293889076,10.882246444971297,8.99999998664111,0.0013358891010284424,completed,,73,The solver successfully reached the end of the integration interval.
131,1.0,250.0,9.0,17.549999999999997,0.5,0.64,0.64,1.598,2.878,13.814966697675171,12.333293539929285,8.99999998957777,0.001042222953401506,completed,,77,The solver successfully reached the end of the integration interval.
132,1.0,250.0,9.0,20.159656130197963,0.5743491774985175,0.5571523605095194,0.5571523605095194,1.3911398001472064,2.505444521166245,15.885653801030589,13.936232534819945,8.99999999184345,0.0008156549884006381,completed,,79,The solver successfully reached the end of the integration interval.
133,1.0,250.0,9.0,23.157363834064295,0.6597539553864472,0.48502930128332733,0.48502930128332733,1.211057536641808,2.181116139208463,18.242400203038574,15.687222491703212,8.999999993595312,0.0006404687883332372,completed,,81,The solver successfully reached the end of the integration interval.
134,1.0,250.0,9.0,26.600825742257484,0.7578582832551991,0.42224253144732615,0.42224253144732615,1.0542868207075426,1.898771883602195,20.89980190578493,17.57067219104234,8.99999999495313,0.000504686962813139,completed,,83,The solver successfully reached the end of the integration interval.
135,1.0,250.0,9.0,30.55632477169395,0.8705505632961241,0.3675834735990512,0.3675834735990512,0.917809985642631,1.6529769328407333,23.851761942999282,19.554172341018976,8.99999999600823,0.0003991769626736641,completed,,88,The solver successfully reached the end of the integration interval.
136,1.0,250.0,9.0,35.099999999999994,1.0,0.32,0.32,0.799,1.439,27.057430889432382,21.58462567296268,8.999999996830345,0.00031696539372205734,completed,,92,The solver successfully reached the end of the integration interval.
137,1.0,250.0,9.0,40.31931226039592,1.1486983549970349,0.2785761802547598,0.2785761802547598,0.6955699000736033,1.252722260583123,30.429810190707208,23.58981560910411,8.999999997472752,0.0002527248580008745,completed,,98,The solver successfully reached the end of the integration interval.
138,1.0,250.0,9.0,46.3147276681286,1.3195079107728946,0.24251465064166364,0.24251465064166364,0.605528768320904,1.0905580696042312,33.84020554330658,25.490425196442697,8.99999999797624,0.000202376046217978,completed,,107,The solver successfully reached the end of the integration interval.
139,1.0,250.0,9.0,53.201651484514976,1.5157165665103984,0.21112126572366305,0.21112126572366305,0.5271434103537712,0.9493859418010973,37.14779106490599,27.22087526172977,8.99999999837209,0.0001627911115065217,completed,,112,The solver successfully reached the end of the integration interval.
140,1.0,250.0,9.0,61.11264954338791,1.7411011265922485,0.1837917367995256,0.1837917367995256,0.4589049928213155,0.8264884664203667,40.24021725528124,28.74661213138554,8.999999998684373,0.0001315625850111246,completed,,122,The solver successfully reached the end of the integration interval.
