h2_co_molar_ratio,inlet_temperature_c,inlet_pressure_bar_abs,catalyst_space_time_kg_s_mol_co,co_feed_mol_h,h2_feed_mol_h,n2_feed_mol_h,outlet_co_conversion_pct,outlet_ch4_yield_pct,outlet_pressure_bar_abs,pressure_drop_pa,status,terminal_event,solver_function_evaluations,message
1.0,280.0,3.0,35.099999999999994,0.32,0.32,0.799,34.56828899013597,25.322136077329567,2.999999990280462,0.0009719537920318544,completed,,186,The solver successfully reached the end of the integration interval.
1.4,280.0,3.0,35.099999999999994,0.32,0.44799999999999995,0.799,47.25404547817551,34.86539653008084,2.9999999895774416,0.001042255840729922,completed,,166,The solver successfully reached the end of the integration interval.
1.8,280.0,3.0,35.099999999999994,0.32,0.5760000000000001,0.799,57.86952018849847,43.29812136961302,2.9999999888139266,0.0011186073534190655,completed,,159,The solver successfully reached the end of the integration interval.
2.2,280.0,3.0,35.099999999999994,0.32,0.7040000000000001,0.799,66.17585110358607,50.42010836708718,2.9999999879912775,0.001200872240588069,completed,,166,The solver successfully reached the end of the integration interval.
2.6,280.0,3.0,35.099999999999994,0.32,0.8320000000000001,0.799,72.22617050354948,56.164052028194554,2.9999999871140894,0.0012885910691693425,completed,,159,The solver successfully reached the end of the integration interval.
2.9968749999999997,280.0,3.0,35.099999999999994,0.32,0.959,0.799,76.29522157451461,60.57426704982283,2.999999986196526,0.0013803474139422178,completed,,175,The solver successfully reached the end of the integration interval.
3.0,280.0,3.0,35.099999999999994,0.32,0.96,0.799,76.32069995089606,60.604319194262324,2.9999999861891333,0.0013810866512358189,completed,,175,The solver successfully reached the end of the integration interval.
3.4000000000000004,280.0,3.0,35.099999999999994,0.32,1.088,0.799,78.8845444536835,63.918352484061245,2.999999985223912,0.0014776088064536452,completed,,175,The solver successfully reached the end of the integration interval.
3.8000000000000003,280.0,3.0,35.099999999999994,0.32,1.2160000000000002,0.799,80.33579762420383,66.32134318179693,2.999999984225419,0.0015774581115692854,completed,,184,The solver successfully reached the end of the integration interval.
4.2,280.0,3.0,35.099999999999994,0.32,1.344,0.799,81.01224713055723,68.01511282135722,2.999999983199492,0.0016800508019514382,completed,,125,The solver successfully reached the end of the integration interval.
4.6,280.0,3.0,35.099999999999994,0.32,1.472,0.799,81.15880759189619,69.16583134491157,2.9999999821506873,0.001784931286238134,completed,,119,The solver successfully reached the end of the integration interval.
5.0,280.0,3.0,35.099999999999994,0.32,1.6,0.799,80.94416346787128,69.9021043977432,2.9999999810824374,0.001891756255645305,completed,,115,The solver successfully reached the end of the integration interval.
1.0,300.0,3.0,35.099999999999994,0.32,0.32,0.799,42.07778787595194,28.663116622968275,2.999999990138997,0.000986100290901959,completed,,228,The solver successfully reached the end of the integration interval.
1.4,300.0,3.0,35.099999999999994,0.32,0.44799999999999995,0.799,57.859258081528495,39.67865992094436,2.999999989510972,0.0010489028063602746,completed,,246,The solver successfully reached the end of the integration interval.
1.8,300.0,3.0,35.099999999999994,0.32,0.5760000000000001,0.799,70.982422032537,49.468040968060905,2.9999999888154347,0.0011184565373696387,completed,,220,The solver successfully reached the end of the integration interval.
2.2,300.0,3.0,35.099999999999994,0.32,0.7040000000000001,0.799,80.8786409460818,57.68537514023816,2.999999988046913,0.0011953086941502988,completed,,192,The solver successfully reached the end of the integration interval.
2.6,300.0,3.0,35.099999999999994,0.32,0.8320000000000001,0.799,87.53627173283179,64.18788380057309,2.999999987206505,0.0012793494970537722,completed,,188,The solver successfully reached the end of the integration interval.
2.9968749999999997,300.0,3.0,35.099999999999994,0.32,0.959,0.799,91.5228767682228,69.07764586864032,2.9999999863088416,0.001369115838315338,completed,,183,The solver successfully reached the end of the integration interval.
3.0,300.0,3.0,35.099999999999994,0.32,0.96,0.799,91.54616783056957,69.11076584030106,2.9999999863015474,0.0013698452385142446,completed,,182,The solver successfully reached the end of the integration interval.
3.4000000000000004,300.0,3.0,35.099999999999994,0.32,1.088,0.799,93.76925162636715,72.7772144325866,2.9999999853427726,0.0014657227438874543,completed,,179,The solver successfully reached the end of the integration interval.
3.8000000000000003,300.0,3.0,35.099999999999994,0.32,1.2160000000000002,0.799,94.93359361452116,75.52537434371872,2.999999984340801,0.0015659198979847133,completed,,160,The solver successfully reached the end of the integration interval.
4.2,300.0,3.0,35.099999999999994,0.32,1.344,0.799,95.49827428221423,77.61471509108779,2.9999999833042583,0.001669574179686606,completed,,175,The solver successfully reached the end of the integration interval.
4.6,300.0,3.0,35.099999999999994,0.32,1.472,0.799,95.71389088223955,79.22151967272416,2.999999982239536,0.0017760464106686413,completed,,169,The solver successfully reached the end of the integration interval.
5.0,300.0,3.0,35.099999999999994,0.32,1.6,0.799,95.71163828086176,80.46331789476564,2.9999999811512277,0.0018848772160708904,completed,,175,The solver successfully reached the end of the integration interval.
1.0,310.0,3.0,35.099999999999994,0.32,0.32,0.799,45.493093365698485,30.04369029298723,2.9999999900558056,0.0009944194462150335,completed,,268,The solver successfully reached the end of the integration interval.
1.4,310.0,3.0,35.099999999999994,0.32,0.44799999999999995,0.799,62.450907357324795,41.56713075083191,2.9999999894570366,0.0010542963282205164,completed,,259,The solver successfully reached the end of the integration interval.
1.8,310.0,3.0,35.099999999999994,0.32,0.5760000000000001,0.799,76.26001370497256,51.72219118006718,2.9999999887860946,0.001121390552725643,completed,,246,The solver successfully reached the end of the integration interval.
2.2,310.0,3.0,35.099999999999994,0.32,0.7040000000000001,0.799,86.15588536762836,60.082290688121375,2.999999988034097,0.0011965903104282916,completed,,219,The solver successfully reached the end of the integration interval.
2.6,310.0,3.0,35.099999999999994,0.32,0.8320000000000001,0.799,92.20577405183596,66.51174569113279,2.9999999872011167,0.0012798883253708482,completed,,204,The solver successfully reached the end of the integration interval.
2.9968749999999997,310.0,3.0,35.099999999999994,0.32,0.959,0.799,95.36759307666289,71.23878135176739,2.999999986303699,0.0013696301029995084,completed,,187,The solver successfully reached the end of the integration interval.
3.0,310.0,3.0,35.099999999999994,0.32,0.96,0.799,95.38459636509451,71.27064918914682,2.999999986296387,0.0013703613076359034,completed,,187,The solver successfully reached the end of the integration interval.
3.4000000000000004,310.0,3.0,35.099999999999994,0.32,1.088,0.799,96.90951715801846,74.81040266649975,2.999999985333575,0.001466642483137548,completed,,199,The solver successfully reached the end of the integration interval.
3.8000000000000003,310.0,3.0,35.099999999999994,0.32,1.2160000000000002,0.799,97.62465488125959,77.51270893129504,2.9999999843253318,0.0015674668247811496,completed,,197,The solver successfully reached the end of the integration interval.
4.2,310.0,3.0,35.099999999999994,0.32,1.344,0.799,97.95673045052133,79.62595638958288,2.9999999832812336,0.001671876641921699,completed,,199,The solver successfully reached the end of the integration interval.
4.6,310.0,3.0,35.099999999999994,0.32,1.472,0.799,98.0947923558684,81.30607335087754,2.999999982208034,0.0017791966092772782,completed,,207,The solver successfully reached the end of the integration interval.
5.0,310.0,3.0,35.099999999999994,0.32,1.6,0.799,98.12129138924024,82.65637950553068,2.999999981110462,0.0018889537896029651,completed,,205,The solver successfully reached the end of the integration interval.
1.0,340.0,3.0,35.099999999999994,0.32,0.32,0.799,54.69670472549828,33.51172316094359,2.999999989773074,0.0010226925951428711,completed,,349,The solver successfully reached the end of the integration interval.
1.4,340.0,3.0,35.099999999999994,0.32,0.44799999999999995,0.799,74.02163593451603,46.03996896327116,2.9999999892355453,0.0010764454491436481,completed,,337,The solver successfully reached the end of the integration interval.
1.8,340.0,3.0,35.099999999999994,0.32,0.5760000000000001,0.799,87.94745679311607,56.55541405736335,2.9999999886035065,0.001139649364631623,completed,,312,The solver successfully reached the end of the integration interval.
2.2,340.0,3.0,35.099999999999994,0.32,0.7040000000000001,0.799,95.34953031294722,64.5470032295074,2.999999987860237,0.0012139762984588742,completed,,282,The solver successfully reached the end of the integration interval.
2.6,340.0,3.0,35.099999999999994,0.32,0.8320000000000001,0.799,97.97824670773774,70.4544150918442,2.999999987013925,0.001298607501666993,completed,,249,The solver successfully reached the end of the integration interval.
2.9968749999999997,340.0,3.0,35.099999999999994,0.32,0.959,0.799,98.70152501704362,75.07768080925932,2.9999999860961775,0.0013903822400607169,completed,,246,The solver successfully reached the end of the integration interval.
3.0,340.0,3.0,35.099999999999994,0.32,0.96,0.799,98.70445319378145,75.11050751778889,2.9999999860886986,0.001391130150295794,completed,,247,The solver successfully reached the end of the integration interval.
3.4000000000000004,340.0,3.0,35.099999999999994,0.32,1.088,0.799,98.94783190134788,78.91308381183187,2.9999999851044,0.0014895600033923984,completed,,251,The solver successfully reached the end of the integration interval.
3.8000000000000003,340.0,3.0,35.099999999999994,0.32,1.2160000000000002,0.799,99.07417457035542,81.98820085108053,2.9999999840731606,0.0015926839550957084,completed,,250,The solver successfully reached the end of the integration interval.
4.2,340.0,3.0,35.099999999999994,0.32,1.344,0.799,99.16002664428125,84.43501714315053,2.9999999830032857,0.0016996714402921498,completed,,267,The solver successfully reached the end of the integration interval.
4.6,340.0,3.0,35.099999999999994,0.32,1.472,0.799,99.22459123319668,86.36660224888601,2.999999981901151,0.0018098849104717374,completed,,274,The solver successfully reached the end of the integration interval.
5.0,340.0,3.0,35.099999999999994,0.32,1.6,0.799,99.27498554634155,87.89322317649317,2.9999999807717583,0.0019228241872042418,completed,,276,The solver successfully reached the end of the integration interval.
1.0,350.0,3.0,35.099999999999994,0.32,0.32,0.799,57.413354636441674,34.4969635888876,2.999999989670832,0.0010329168289899826,completed,,340,The solver successfully reached the end of the integration interval.
1.4,350.0,3.0,35.099999999999994,0.32,0.44799999999999995,0.799,77.16395456989507,47.23366903220773,2.999999989146604,0.001085339579731226,completed,,362,The solver successfully reached the end of the integration interval.
1.8,350.0,3.0,35.099999999999994,0.32,0.5760000000000001,0.799,90.53491336646428,57.70748979553025,2.9999999885178754,0.001148212468251586,completed,,339,The solver successfully reached the end of the integration interval.
2.2,350.0,3.0,35.099999999999994,0.32,0.7040000000000001,0.799,96.6379701795528,65.53590152405533,2.9999999877684056,0.0012231594300828874,completed,,291,The solver successfully reached the end of the integration interval.
2.6,350.0,3.0,35.099999999999994,0.32,0.8320000000000001,0.799,98.35750454229276,71.51136521979514,2.999999986914698,0.0013085302198305726,completed,,277,The solver successfully reached the end of the integration interval.
2.9968749999999997,350.0,3.0,35.099999999999994,0.32,0.959,0.799,98.79294689460212,76.41663248071701,2.999999985992556,0.0014007444260641932,completed,,264,The solver successfully reached the end of the integration interval.
3.0,350.0,3.0,35.099999999999994,0.32,0.96,0.799,98.79493280167371,76.4519645315257,2.9999999859850477,0.001401495246682316,completed,,264,The solver successfully reached the end of the integration interval.
3.4000000000000004,350.0,3.0,35.099999999999994,0.32,1.088,0.799,98.98575043667589,80.56361598156946,2.9999999849970544,0.0015002945438027382,completed,,268,The solver successfully reached the end of the integration interval.
3.8000000000000003,350.0,3.0,35.099999999999994,0.32,1.2160000000000002,0.799,99.11358275972842,83.88412327428829,2.9999999839605205,0.001603947952389717,completed,,281,The solver successfully reached the end of the integration interval.
4.2,350.0,3.0,35.099999999999994,0.32,1.344,0.799,99.2104257412738,86.4937824372079,2.9999999828829056,0.0017117094248533249,completed,,298,The solver successfully reached the end of the integration interval.
4.6,350.0,3.0,35.099999999999994,0.32,1.472,0.799,99.28612401105035,88.51440077825471,2.9999999817706877,0.0018229312263429165,completed,,291,The solver successfully reached the end of the integration interval.
5.0,350.0,3.0,35.099999999999994,0.32,1.6,0.799,99.34607240835136,90.07419156071018,2.9999999806293047,0.0019370695226825774,completed,,294,The solver successfully reached the end of the integration interval.
1.0,370.0,3.0,35.099999999999994,0.32,0.32,0.799,62.26619048658152,36.25013093271993,2.999999989457254,0.0010542745585553348,completed,,359,The solver successfully reached the end of the integration interval.
1.4,370.0,3.0,35.099999999999994,0.32,0.44799999999999995,0.799,82.34982907426257,49.26236493622043,2.999999988951202,0.0011048797750845551,completed,,366,The solver successfully reached the end of the integration interval.
1.8,370.0,3.0,35.099999999999994,0.32,0.5760000000000001,0.799,93.964903418562,59.55752332076124,2.9999999883191615,0.0011680838651955128,completed,,363,The solver successfully reached the end of the integration interval.
2.2,370.0,3.0,35.099999999999994,0.32,0.7040000000000001,0.799,97.72768638104878,67.30950870680506,2.999999987555014,0.0012444985914044082,completed,,346,The solver successfully reached the end of the integration interval.
2.6,370.0,3.0,35.099999999999994,0.32,0.8320000000000001,0.799,98.54220088789414,73.77647927062648,2.999999986694302,0.0013305697939358652,completed,,330,The solver successfully reached the end of the integration interval.
2.9968749999999997,370.0,3.0,35.099999999999994,0.32,0.959,0.799,98.85932776550769,79.37549081347967,2.999999985771911,0.0014228089130483568,completed,,312,The solver successfully reached the end of the integration interval.
3.0,370.0,3.0,35.099999999999994,0.32,0.96,0.799,98.86131010812443,79.41621530807893,2.9999999857644126,0.001423558744136244,completed,,312,The solver successfully reached the end of the integration interval.
3.4000000000000004,370.0,3.0,35.099999999999994,0.32,1.088,0.799,99.08010374370839,84.15743431954725,2.999999984774766,0.0015225234092213213,completed,,323,The solver successfully reached the end of the integration interval.
3.8000000000000003,370.0,3.0,35.099999999999994,0.32,1.2160000000000002,0.799,99.24791642341914,87.93490389091316,2.999999983730466,0.0016269534244202077,completed,,358,The solver successfully reached the end of the integration interval.
4.2,370.0,3.0,35.099999999999994,0.32,1.344,0.799,99.37849099138646,90.79870291850803,2.99999998263761,0.0017362390062771738,completed,,364,The solver successfully reached the end of the integration interval.
4.6,370.0,3.0,35.099999999999994,0.32,1.472,0.799,99.47958367428039,92.89453846062251,2.9999999815034277,0.0018496572156436741,completed,,362,The solver successfully reached the end of the integration interval.
5.0,370.0,3.0,35.099999999999994,0.32,1.6,0.799,99.55735095537123,94.40265747897993,2.999999980334895,0.001966510491911322,completed,,377,The solver successfully reached the end of the integration interval.
1.0,385.0,3.0,35.099999999999994,0.32,0.32,0.799,65.3738659852934,37.385759894504275,2.999999989289876,0.001071012404281646,completed,,384,The solver successfully reached the end of the integration interval.
1.4,385.0,3.0,35.099999999999994,0.32,0.44799999999999995,0.799,85.3009219956568,50.506501060446965,2.9999999887912323,0.0011208767537027597,completed,,373,The solver successfully reached the end of the integration interval.
1.8,385.0,3.0,35.099999999999994,0.32,0.5760000000000001,0.799,95.34258229403144,60.6694758471887,2.999999988151399,0.0011848601279780269,completed,,357,The solver successfully reached the end of the integration interval.
2.2,385.0,3.0,35.099999999999994,0.32,0.7040000000000001,0.799,97.950982222328,68.57034252566284,2.9999999873791037,0.001262089645024389,completed,,370,The solver successfully reached the end of the integration interval.
2.6,385.0,3.0,35.099999999999994,0.32,0.8320000000000001,0.799,98.58410732089011,75.48051138496419,2.999999986519394,0.001348060613963753,completed,,373,The solver successfully reached the end of the integration interval.
2.9968749999999997,385.0,3.0,35.099999999999994,0.32,0.959,0.799,98.92550356043455,81.55299234259023,2.999999985601024,0.0014398975763469934,completed,,342,The solver successfully reached the end of the integration interval.
3.0,385.0,3.0,35.099999999999994,0.32,0.96,0.799,98.92776705400654,81.5972739334657,2.9999999855935484,0.001440645137336105,completed,,342,The solver successfully reached the end of the integration interval.
3.4000000000000004,385.0,3.0,35.099999999999994,0.32,1.088,0.799,99.18174141141026,86.74406848050407,2.999999984604915,0.001539508521091193,completed,,350,The solver successfully reached the end of the integration interval.
3.8000000000000003,385.0,3.0,35.099999999999994,0.32,1.2160000000000002,0.799,99.37951336021477,90.77605565917678,2.9999999835549978,0.0016445002402178943,completed,,374,The solver successfully reached the end of the integration interval.
4.2,385.0,3.0,35.099999999999994,0.32,1.344,0.799,99.53208755631002,93.70082057082028,2.999999982448736,0.0017551264027133584,completed,,396,The solver successfully reached the end of the integration interval.
4.6,385.0,3.0,35.099999999999994,0.32,1.472,0.799,99.64608027046438,95.69066171301436,2.999999981294293,0.0018705707043409348,completed,,417,The solver successfully reached the end of the integration interval.
5.0,385.0,3.0,35.099999999999994,0.32,1.6,0.799,99.72872614964648,96.99444485668667,2.9999999801006414,0.0019899358740076423,completed,,334,The solver successfully reached the end of the integration interval.
1.0,400.0,3.0,35.099999999999994,0.32,0.32,0.799,68.028353343086,38.377066767169325,2.9999999891166715,0.0010883328504860401,completed,,413,The solver successfully reached the end of the integration interval.
1.4,400.0,3.0,35.099999999999994,0.32,0.44799999999999995,0.799,87.52972993104649,51.545197713975654,2.9999999886210613,0.0011378938797861338,completed,,379,The solver successfully reached the end of the integration interval.
1.8,400.0,3.0,35.099999999999994,0.32,0.5760000000000001,0.799,96.0771493715072,61.619787282311144,2.9999999879715706,0.0012028429191559553,completed,,388,The solver successfully reached the end of the integration interval.
2.2,400.0,3.0,35.099999999999994,0.32,0.7040000000000001,0.799,98.02575497234048,69.74341186717794,2.999999987194268,0.001280573196709156,completed,,394,The solver successfully reached the end of the integration interval.
2.6,400.0,3.0,35.099999999999994,0.32,0.8320000000000001,0.799,98.62539033562855,77.0467614367414,2.9999999863378406,0.001366215932648629,completed,,379,The solver successfully reached the end of the integration interval.
2.9968749999999997,400.0,3.0,35.099999999999994,0.32,0.959,0.799,98.99882527576929,83.52044036888302,2.999999985424251,0.001457574893720448,completed,,372,The solver successfully reached the end of the integration interval.
3.0,400.0,3.0,35.099999999999994,0.32,0.96,0.799,99.00134765678294,83.56773120236402,2.9999999854167987,0.0014583201264031231,completed,,372,The solver successfully reached the end of the integration interval.
3.4000000000000004,400.0,3.0,35.099999999999994,0.32,1.088,0.799,99.28693204506592,89.04722160299147,2.9999999844289955,0.0015571004478260875,completed,,374,The solver successfully reached the end of the integration interval.
3.8000000000000003,400.0,3.0,35.099999999999994,0.32,1.2160000000000002,0.799,99.51049630668447,93.2307703311719,2.9999999833716515,0.0016628348384983838,completed,,435,The solver successfully reached the end of the integration interval.
4.2,400.0,3.0,35.099999999999994,0.32,1.344,0.799,99.6777520803816,96.06056164858518,2.9999999822479113,0.0017752088606357574,completed,,378,The solver successfully reached the end of the integration interval.
4.6,400.0,3.0,35.099999999999994,0.32,1.472,0.799,99.79296958198508,97.7650224100659,2.9999999810674924,0.0018932507373392582,completed,,386,The solver successfully reached the end of the integration interval.
5.0,400.0,3.0,35.099999999999994,0.32,1.6,0.799,99.86665620971593,98.71626812621788,2.99999997984272,0.0020157279795967042,completed,,367,The solver successfully reached the end of the integration interval.
1.0,250.0,4.0,35.099999999999994,0.32,0.32,0.799,22.920476437876626,18.940494912028537,3.9999999928479415,0.0007152058533392847,completed,,106,The solver successfully reached the end of the integration interval.
1.4,250.0,4.0,35.099999999999994,0.32,0.44799999999999995,0.799,28.95005937967472,24.387178809963128,3.9999999922262313,0.0007773768738843501,completed,,114,The solver successfully reached the end of the integration interval.
1.8,250.0,4.0,35.099999999999994,0.32,0.5760000000000001,0.799,33.30200006220584,28.580384051392482,3.9999999915761433,0.0008423856925219297,completed,,93,The solver successfully reached the end of the integration interval.
2.2,250.0,4.0,35.099999999999994,0.32,0.7040000000000001,0.799,36.396981682950134,31.761859893690126,3.9999999909038824,0.0009096117573790252,completed,,89,The solver successfully reached the end of the integration interval.
2.6,250.0,4.0,35.099999999999994,0.32,0.8320000000000001,0.799,38.57658613230661,34.15520310507195,3.9999999902135874,0.0009786412701942027,completed,,90,The solver successfully reached the end of the integration interval.
2.9968749999999997,250.0,4.0,35.099999999999994,0.32,0.959,0.799,40.083797171289014,35.93094979294802,3.9999999895136757,0.0010486324317753315,completed,,93,The solver successfully reached the end of the integration interval.
3.0,250.0,4.0,35.099999999999994,0.32,0.96,0.799,40.093583306921566,35.94295672708951,3.9999999895081104,0.0010491889552213252,completed,,93,The solver successfully reached the end of the integration interval.
3.4000000000000004,250.0,4.0,35.099999999999994,0.32,1.088,0.799,41.128287486608514,37.26615874638639,3.999999988789471,0.001121052890084684,completed,,90,The solver successfully reached the end of the integration interval.
3.8000000000000003,250.0,4.0,35.099999999999994,0.32,1.2160000000000002,0.799,41.8086647724648,38.23175511639628,3.999999988059139,0.0011940861004404724,completed,,95,The solver successfully reached the end of the integration interval.
4.2,250.0,4.0,35.099999999999994,0.32,1.344,0.799,42.22596605328891,38.92041884182948,3.999999987318206,0.001268179388716817,completed,,103,The solver successfully reached the end of the integration interval.
4.6,250.0,4.0,35.099999999999994,0.32,1.472,0.799,42.44601513292499,39.393207564932695,3.9999999865675,0.0013432499836198986,completed,,106,The solver successfully reached the end of the integration interval.
5.0,250.0,4.0,35.099999999999994,0.32,1.6,0.799,42.51682642678239,39.69658494274281,3.999999985807655,0.0014192344970069826,completed,,109,The solver successfully reached the end of the integration interval.
1.0,280.0,4.0,35.099999999999994,0.32,0.32,0.799,39.96174884210152,28.022756717435833,3.9999999927890126,0.0007210987387225032,completed,,183,The solver successfully reached the end of the integration interval.
1.4,280.0,4.0,35.099999999999994,0.32,0.44799999999999995,0.799,54.53935317164923,38.57359531749349,3.9999999922882252,0.0007711774669587612,completed,,171,The solver successfully reached the end of the integration interval.
1.8,280.0,4.0,35.099999999999994,0.32,0.5760000000000001,0.799,66.61908904397077,47.89754275384206,3.999999991738946,0.0008261054172180593,completed,,171,The solver successfully reached the end of the integration interval.
2.2,280.0,4.0,35.099999999999994,0.32,0.7040000000000001,0.799,75.79962172327505,55.705082678019515,3.9999999911411748,0.0008858825312927365,completed,,166,The solver successfully reached the end of the integration interval.
2.6,280.0,4.0,35.099999999999994,0.32,0.8320000000000001,0.799,82.12250293568731,61.882667053101535,3.999999990498,0.000950200017541647,completed,,159,The solver successfully reached the end of the integration interval.
2.9968749999999997,280.0,4.0,35.099999999999994,0.32,0.959,0.799,86.04565984134281,66.51375289946824,3.999999989820608,0.0010179391829296947,completed,,172,The solver successfully reached the end of the integration interval.
3.0,280.0,4.0,35.099999999999994,0.32,0.96,0.799,86.06901829237954,66.54495628609685,3.9999999898151373,0.0010184862767346203,completed,,172,The solver successfully reached the end of the integration interval.
3.4000000000000004,280.0,4.0,35.099999999999994,0.32,1.088,0.799,88.31424260966799,69.96428223557949,3.9999999890993587,0.0010900641209445894,completed,,157,The solver successfully reached the end of the integration interval.
3.8000000000000003,280.0,4.0,35.099999999999994,0.32,1.2160000000000002,0.799,89.45355251711,72.43993406871093,3.9999999883569592,0.0011643040925264359,completed,,154,The solver successfully reached the end of the integration interval.
4.2,280.0,4.0,35.099999999999994,0.32,1.344,0.799,89.89926408849823,74.2188402502252,3.9999999875930006,0.0012406999594531953,completed,,145,The solver successfully reached the end of the integration interval.
4.6,280.0,4.0,35.099999999999994,0.32,1.472,0.799,89.90583707405787,75.48080114357441,3.9999999868112583,0.001318874186836183,completed,,140,The solver successfully reached the end of the integration interval.
5.0,280.0,4.0,35.099999999999994,0.32,1.6,0.799,89.62635437372741,76.35254129057788,3.999999986014469,0.001398553082253784,completed,,139,The solver successfully reached the end of the integration interval.
1.0,300.0,4.0,35.099999999999994,0.32,0.32,0.799,48.10725564890308,31.34802760950302,3.999999992698901,0.0007301098667085171,completed,,233,The solver successfully reached the end of the integration interval.
1.4,300.0,4.0,35.099999999999994,0.32,0.44799999999999995,0.799,65.77078232862983,43.25837767945791,3.9999999922607663,0.0007739233551546931,completed,,250,The solver successfully reached the end of the integration interval.
1.8,300.0,4.0,35.099999999999994,0.32,0.5760000000000001,0.799,79.85663788769529,53.64764624523652,3.999999991765843,0.0008234156994149089,completed,,248,The solver successfully reached the end of the integration interval.
2.2,300.0,4.0,35.099999999999994,0.32,0.7040000000000001,0.799,89.40970282271704,61.988533019994804,3.99999999120705,0.0008792949956841767,completed,,208,The solver successfully reached the end of the integration interval.
2.6,300.0,4.0,35.099999999999994,0.32,0.8320000000000001,0.799,94.6504112894516,68.16174412036442,3.999999990585206,0.0009414794039912522,completed,,200,The solver successfully reached the end of the integration interval.
2.9968749999999997,300.0,4.0,35.099999999999994,0.32,0.959,0.799,97.00994893883849,72.564988077807,3.999999989914944,0.0010085055837407708,completed,,199,The solver successfully reached the end of the integration interval.
3.0,300.0,4.0,35.099999999999994,0.32,0.96,0.799,97.02157835720156,72.59444758669731,3.999999989909487,0.0010090512805618346,completed,,199,The solver successfully reached the end of the integration interval.
3.4000000000000004,300.0,4.0,35.099999999999994,0.32,1.088,0.799,98.00393147868742,75.86430864084974,3.999999989191974,0.0010808025836013258,completed,,197,The solver successfully reached the end of the integration interval.
3.8000000000000003,300.0,4.0,35.099999999999994,0.32,1.2160000000000002,0.799,98.41111187864433,78.3702427635723,3.9999999884426507,0.001155734935309738,completed,,190,The solver successfully reached the end of the integration interval.
4.2,300.0,4.0,35.099999999999994,0.32,1.344,0.799,98.57383142564552,80.34191755355083,3.9999999876684633,0.0012331536854617298,completed,,192,The solver successfully reached the end of the integration interval.
4.6,300.0,4.0,35.099999999999994,0.32,1.472,0.799,98.61618115801707,81.91903129689354,3.9999999868740863,0.0013125913683325052,completed,,196,The solver successfully reached the end of the integration interval.
5.0,300.0,4.0,35.099999999999994,0.32,1.6,0.799,98.58625176619107,83.19415550688912,3.9999999860627176,0.0013937282492406666,completed,,221,The solver successfully reached the end of the integration interval.
1.0,310.0,4.0,35.099999999999994,0.32,0.32,0.799,51.681538897006305,32.69001980328425,3.999999992641023,0.0007358976872637868,completed,,275,The solver successfully reached the end of the integration interval.
1.4,310.0,4.0,35.099999999999994,0.32,0.44799999999999995,0.799,70.38847745758693,45.02665726852612,3.9999999922255545,0.0007774445693939924,completed,,265,The solver successfully reached the end of the integration interval.
1.8,310.0,4.0,35.099999999999994,0.32,0.5760000000000001,0.799,84.69139417099301,55.58980391575912,3.9999999917473112,0.000825268856715411,completed,,222,The solver successfully reached the end of the integration interval.
2.2,310.0,4.0,35.099999999999994,0.32,0.7040000000000001,0.799,93.3758676792696,63.75448841968636,3.999999991195791,0.0008804209064692259,completed,,214,The solver successfully reached the end of the integration interval.
2.6,310.0,4.0,35.099999999999994,0.32,0.8320000000000001,0.799,97.21759524928402,69.58644859689956,3.999999990572894,0.0009427106124348938,completed,,205,The solver successfully reached the end of the integration interval.
2.9968749999999997,310.0,4.0,35.099999999999994,0.32,0.959,0.799,98.5216793126163,73.78615078663114,3.999999989897857,0.0010102143278345466,completed,,215,The solver successfully reached the end of the integration interval.
3.0,310.0,4.0,35.099999999999994,0.32,0.96,0.799,98.52718873301515,73.81480492445188,3.999999989892354,0.0010107645648531616,completed,,215,The solver successfully reached the end of the integration interval.
3.4000000000000004,310.0,4.0,35.099999999999994,0.32,1.088,0.799,98.95761881783167,77.0560005683746,3.999999989169142,0.0010830857791006565,completed,,224,The solver successfully reached the end of the integration interval.
3.8000000000000003,310.0,4.0,35.099999999999994,0.32,1.2160000000000002,0.799,99.12252055696736,79.61346067626125,3.9999999884137902,0.0011586209875531495,completed,,229,The solver successfully reached the end of the integration interval.
4.2,310.0,4.0,35.099999999999994,0.32,1.344,0.799,99.19732284130467,81.65509129773334,3.9999999876331636,0.001236683630850166,completed,,230,The solver successfully reached the end of the integration interval.
4.6,310.0,4.0,35.099999999999994,0.32,1.472,0.799,99.23261257925793,83.3007198159603,3.9999999868318716,0.0013168128207325935,completed,,232,The solver successfully reached the end of the integration interval.
5.0,310.0,4.0,35.099999999999994,0.32,1.6,0.799,99.24457073968122,84.64150650370405,3.999999986013127,0.0013986873091198504,completed,,237,The solver successfully reached the end of the integration interval.
1.0,340.0,4.0,35.099999999999994,0.32,0.32,0.799,60.9024721002867,35.98348350523548,3.999999992434894,0.0007565105916000903,completed,,344,The solver successfully reached the end of the integration interval.
1.4,340.0,4.0,35.099999999999994,0.32,0.44799999999999995,0.799,81.27919451181603,49.04961135716033,3.999999992061893,0.0007938107009977102,completed,,316,The solver successfully reached the end of the integration interval.
1.8,340.0,4.0,35.099999999999994,0.32,0.5760000000000001,0.799,93.81302269244708,59.392908736587046,3.9999999915998616,0.0008400138467550278,completed,,323,The solver successfully reached the end of the integration interval.
